split,id,corruption_type,corruption_style,label_type,span_length,relative_start,inserted_at_end,meta
train,toolace-0::missing_tool,missing_tool,cancel,missing_tool,42,0.9495192307692307,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-92::tool_contradiction,tool_contradiction,date_substitution,tool_contradiction,10,0.29562982005141386,0,"{""style"": ""date_substitution"", ""source_value"": '2020-06-01', ""new_value"": '2020-06-04'}"
train,toolace-92::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.9111111111111111,1,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-92::missing_tool,missing_tool,calendar,missing_tool,49,0.0,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-112::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,13,0.05504587155963303,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'video', ""new_value"": 'pixel-brained'}"
train,toolace-112::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.0,0,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-112::missing_tool,missing_tool,email,missing_tool,53,0.970391061452514,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-169::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.006339144215530904,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'the', ""new_value"": 'Equanimity'}"
train,toolace-169::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-169::missing_tool,missing_tool,calendar,missing_tool,49,0.9624521072796934,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-189::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,39,0.6284153005464481,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'I look forward to hearing your thoughts on this', ""new_value"": 'I look forward to your thoughts on this'}"
train,toolace-189::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.8620689655172413,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-189::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-94::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.7540983606557377,0,"{""style"": ""number_substitution"", ""source_value"": '1.25', ""new_value"": '0.25'}"
train,toolace-94::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.0,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-94::missing_tool,missing_tool,calendar,missing_tool,49,0.5585585585585585,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-152::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.8210116731517509,0,"{""style"": ""number_substitution"", ""source_value"": '10', ""new_value"": '12'}"
train,toolace-152::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.9278846153846154,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-152::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-59::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.6451612903225806,0,"{""style"": ""entity_substitution"", ""source_value"": 'Format', ""new_value"": 'Sydney'}"
train,toolace-59::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.8992443324937027,1,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-59::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-190::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,11,0.09663865546218488,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'image', ""new_value"": 'celebrities'}"
train,toolace-190::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.7540453074433657,1,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-190::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-132::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.4186046511627907,0,"{""style"": ""number_substitution"", ""source_value"": '2.25', ""new_value"": '3.25'}"
train,toolace-132::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.0,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-132::missing_tool,missing_tool,email,missing_tool,53,0.6214285714285714,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-167::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.22772277227722773,0,"{""style"": ""number_substitution"", ""source_value"": '1203', ""new_value"": '1023'}"
train,toolace-167::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.8,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-167::missing_tool,missing_tool,email,missing_tool,53,0.8515406162464986,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-20::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.37688984881209503,0,"{""style"": ""number_substitution"", ""source_value"": '430', ""new_value"": '366'}"
train,toolace-20::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.927,1,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-20::missing_tool,missing_tool,email,missing_tool,53,0.17959183673469387,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-115::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.75,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'with', ""new_value"": '2023-10-02'}"
train,toolace-115::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.36363636363636365,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-115::missing_tool,missing_tool,cancel,missing_tool,42,0.448,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-110::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.0,0,"{""style"": ""fallback_status"", ""fallback"": true}"
train,toolace-110::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.0,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-110::missing_tool,missing_tool,email,missing_tool,53,0.22477064220183487,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-79::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.12823529411764706,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'address', ""new_value"": '2015-10-15'}"
train,toolace-79::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-79::missing_tool,missing_tool,hotel,missing_tool,52,0.9422222222222222,1,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-45::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,14,0.8571428571428571,1,"{""style"": ""cross_field_value_swap"", ""source_value"": 'region', ""new_value"": 'Get Net Income'}"
train,toolace-45::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.5632183908045977,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-45::missing_tool,missing_tool,flight,missing_tool,37,0.725925925925926,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-68::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.7155172413793104,0,"{""style"": ""entity_substitution"", ""source_value"": 'JVBERi0xLjQKJeLjz9MKMSAwIG9iago8PC9UeXBlIC9QYWdlc', ""new_value"": 'Berlin'}"
train,toolace-68::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.0,0,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-68::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-157::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,15,0.4657039711191336,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'population', ""new_value"": 'Country Details'}"
train,toolace-157::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.773371104815864,1,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-157::missing_tool,missing_tool,email,missing_tool,53,0.8374233128834356,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-62::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.5213903743315508,0,"{""style"": ""number_substitution"", ""source_value"": '15', ""new_value"": '17'}"
train,toolace-62::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.13043478260869565,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-62::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-194::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.21023765996343693,0,"{""style"": ""number_substitution"", ""source_value"": '101', ""new_value"": '86'}"
train,toolace-194::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.15270935960591134,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-194::missing_tool,missing_tool,calendar,missing_tool,49,0.15551839464882944,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-14::tool_contradiction,tool_contradiction,fallback_opposite,tool_contradiction,67,0.8164383561643835,1,"{""style"": ""fallback_opposite"", ""fallback"": true}"
train,toolace-14::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.3324022346368715,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-14::missing_tool,missing_tool,calendar,missing_tool,49,0.0,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-4::tool_contradiction,tool_contradiction,fallback_opposite,tool_contradiction,67,0.024475524475524476,0,"{""style"": ""fallback_opposite"", ""fallback"": true}"
train,toolace-4::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.0,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-4::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-3::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,6,0.0249500998003992,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'description', ""new_value"": 'EVT123'}"
train,toolace-3::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.9635666347075743,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-3::missing_tool,missing_tool,email,missing_tool,53,0.9743092583616093,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-147::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.5181236673773987,0,"{""style"": ""number_substitution"", ""source_value"": '90', ""new_value"": '76'}"
train,toolace-147::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.1792079207920792,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-147::missing_tool,missing_tool,calendar,missing_tool,49,0.18319838056680163,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-43::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.07119205298013245,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'example.com', ""new_value"": '1995-01-01'}"
train,toolace-43::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.13513513513513514,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-43::missing_tool,missing_tool,calendar,missing_tool,49,0.9251908396946565,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-30::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,9,0.08292682926829269,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'the', ""new_value"": 'timestamp'}"
train,toolace-30::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.5387453874538746,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-30::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-38::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.34624697336561744,0,"{""style"": ""number_substitution"", ""source_value"": '21.6', ""new_value"": '18.36'}"
train,toolace-38::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.8731501057082452,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-38::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-74::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.6253602305475504,0,"{""style"": ""entity_substitution"", ""source_value"": 'Willkommen zu unserer Präsentation', ""new_value"": 'Madrid'}"
train,toolace-74::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.8468468468468469,1,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-74::missing_tool,missing_tool,cancel,missing_tool,42,0.8995215311004785,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-72::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.0,0,"{""style"": ""fallback_value"", ""fallback"": true}"
train,toolace-72::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.1039426523297491,0,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-72::missing_tool,missing_tool,cancel,missing_tool,42,0.9192307692307692,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-5::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,68,0.6691519105312209,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'One of the most recognized songs from Linkin Park', ""new_value"": 'The classic song that has been popular for years as an internet meme'}"
train,toolace-5::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.0,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-5::missing_tool,missing_tool,flight,missing_tool,37,0.9661172161172161,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-128::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.23414634146341465,0,"{""style"": ""number_substitution"", ""source_value"": '100', ""new_value"": '85'}"
train,toolace-128::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.9204927211646137,1,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-128::missing_tool,missing_tool,cancel,missing_tool,42,0.9513888888888888,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-114::tool_contradiction,tool_contradiction,time_substitution,tool_contradiction,5,0.36967418546365916,0,"{""style"": ""time_substitution"", ""source_value"": '30:00', ""new_value"": '09:00'}"
train,toolace-114::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.0,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-114::missing_tool,missing_tool,cancel,missing_tool,42,0.06420927467300833,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-75::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.8667466986794717,0,"{""style"": ""entity_substitution"", ""source_value"": 'Information', ""new_value"": 'London'}"
train,toolace-75::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.0,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-75::missing_tool,missing_tool,hotel,missing_tool,52,0.941638608305275,1,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-28::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.20972222222222223,0,"{""style"": ""number_substitution"", ""source_value"": '20', ""new_value"": '23'}"
train,toolace-28::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.9001248439450686,1,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-28::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-77::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.17863105175292154,0,"{""style"": ""number_substitution"", ""source_value"": '48.5', ""new_value"": '55.77'}"
train,toolace-77::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.17091454272863568,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-77::missing_tool,missing_tool,cancel,missing_tool,42,0.17784711388455537,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-155::tool_contradiction,tool_contradiction,date_substitution,tool_contradiction,10,0.46402349486049926,0,"{""style"": ""date_substitution"", ""source_value"": '2021-06-21', ""new_value"": '2021-06-24'}"
train,toolace-155::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.9081225033288948,1,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-155::missing_tool,missing_tool,calendar,missing_tool,49,0.93296853625171,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-173::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.49101796407185627,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'code', ""new_value"": 'Portuguese'}"
train,toolace-173::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.680672268907563,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-173::missing_tool,missing_tool,calendar,missing_tool,49,0.7677725118483413,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-80::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,31,0.19324577861163228,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'This is an amazing live stream!', ""new_value"": 'What time does the event start?'}"
train,toolace-80::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.0,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-80::missing_tool,missing_tool,flight,missing_tool,37,0.9352014010507881,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-191::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.1325898389095415,0,"{""style"": ""fallback_status"", ""fallback"": true}"
train,toolace-191::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.0,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-191::missing_tool,missing_tool,cancel,missing_tool,42,0.9450980392156862,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-8::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,13,0.00881057268722467,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'sentiment', ""new_value"": 'Text Analysis'}"
train,toolace-8::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.1859582542694497,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-8::missing_tool,missing_tool,cancel,missing_tool,42,0.9148073022312373,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-163::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.09641873278236915,0,"{""style"": ""entity_substitution"", ""source_value"": 'Daily Caloric Needs Calculator', ""new_value"": 'Sydney'}"
train,toolace-163::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.48366013071895425,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-163::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-122::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.8561643835616438,0,"{""style"": ""number_substitution"", ""source_value"": '2024', ""new_value"": '1720'}"
train,toolace-122::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.37155963302752293,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-122::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-85::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.48333333333333334,0,"{""style"": ""number_substitution"", ""source_value"": '1234', ""new_value"": '1049'}"
train,toolace-85::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.16181229773462782,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-85::missing_tool,missing_tool,hotel,missing_tool,52,0.0,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-198::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.0,0,"{""style"": ""fallback_status"", ""fallback"": true}"
train,toolace-198::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.04639435199193142,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-198::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-144::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.40119760479041916,0,"{""style"": ""number_substitution"", ""source_value"": '641001', ""new_value"": '544851'}"
train,toolace-144::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.2964426877470356,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-144::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-69::tool_contradiction,tool_contradiction,date_substitution,tool_contradiction,10,0.2541436464088398,0,"{""style"": ""date_substitution"", ""source_value"": '2020-07-10', ""new_value"": '2020-07-13'}"
train,toolace-69::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-69::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-101::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.2838915470494418,0,"{""style"": ""number_substitution"", ""source_value"": '95.5', ""new_value"": '109.83'}"
train,toolace-101::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.17440225035161744,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-101::missing_tool,missing_tool,hotel,missing_tool,52,0.18289085545722714,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-124::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,7,0.03819444444444445,0,"{""style"": ""entity_substitution"", ""source_value"": 'Liquidity', ""new_value"": 'Beijing'}"
train,toolace-124::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.31754874651810583,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-124::missing_tool,missing_tool,calendar,missing_tool,49,0.3352941176470588,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-84::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.19965576592082615,0,"{""style"": ""number_substitution"", ""source_value"": '18.0', ""new_value"": '15.3'}"
train,toolace-84::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.9424635332252836,1,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-84::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-188::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.6147859922178989,0,"{""style"": ""number_substitution"", ""source_value"": '46.2276', ""new_value"": '39.29'}"
train,toolace-188::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.7647058823529411,1,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-188::missing_tool,missing_tool,flight,missing_tool,37,0.8754208754208754,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-187::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.1859375,0,"{""style"": ""fallback_value"", ""fallback"": true}"
train,toolace-187::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.1871069182389937,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-187::missing_tool,missing_tool,cancel,missing_tool,42,0.19767441860465115,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-36::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.34310850439882695,0,"{""style"": ""number_substitution"", ""source_value"": '94101', ""new_value"": '108216'}"
train,toolace-36::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.0,0,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-36::missing_tool,missing_tool,calendar,missing_tool,49,0.1358974358974359,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-29::tool_contradiction,tool_contradiction,code_substitution,tool_contradiction,5,0.11515151515151516,0,"{""style"": ""code_substitution"", ""source_value"": 'VFIAX', ""new_value"": 'VFIAY'}"
train,toolace-29::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.9357884796978282,1,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-29::missing_tool,missing_tool,payment,missing_tool,43,0.0,0,"{""style"": ""payment"", ""reason"": ""required_tool_unavailable""}"
train,toolace-98::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.4358974358974359,0,"{""style"": ""number_substitution"", ""source_value"": '120', ""new_value"": '102'}"
train,toolace-98::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.9011532125205931,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-98::missing_tool,missing_tool,cancel,missing_tool,42,0.13921901528013583,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-39::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,7,0.043478260869565216,0,"{""style"": ""entity_substitution"", ""source_value"": 'NBA', ""new_value"": 'BEIJING'}"
